"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"34",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AS03",2,"18-49","adult","0","prime",24,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0913138162119583,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.326296273105331,0.444598786811097,0.066114960363147,-1.80030925714758,-0.521227866574678
"35",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AS03",2,">=50","elderly","0","prime",10,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.141462755787024,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.343719007455358,0.435664210796007,0.103320650111247,-1.83445781647363,-0.487079307248625
"36",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AS03",2,">=18 (total)","adult","0","prime",34,"GMT/CI",5,5,5,"Results, Figure 4A",0.698970004336019,1.85973856619715,0.44734451237116,3.02095798836149,0.0767189509429195,0.313258750574086,-1.16076856186113,0.069060773480663,0.222707977632891,0.322516421667207,0.444006033808135,0.0545401293121077,-1.79290074832885,-0.528636375393402
"37",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,"18-49","adult","21","prime",24,"GMT/CI",13.1,6.4,26.9,"Results, Figure 4A",1.11727129565576,1.85973856619715,0.779303044630622,3.02095798836149,0.159074567861868,0.313258750574086,-0.742467270541383,0.180939226519337,0.222707977632891,0.351334260998949,0.772577920265728,0.109160817683272,-1.43108242209932,-0.0538521189834428
"38",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,">=50","elderly","21","prime",10,"GMT/CI",8.6,1.9,39,"Results, Figure 4A",0.934498451243568,1.85973856619715,1.05864586165813,3.02095798836149,0.33477321583512,0.313258750574086,-0.925240114953579,0.11878453038674,0.222707977632891,0.458480262227095,1.02817745400319,0.249478036919714,-1.82386142891868,-0.0266188009884737
"39",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AF03",2,"18-49","adult","21","prime",24,"GMT/CI",43.2,20.6,90.4,"Results, Figure 4A",1.63548374681491,1.85973856619715,0.802709298945094,3.02095798836149,0.16385234951689,0.313258750574086,-0.224254819382235,0.596685082872928,0.222707977632891,0.353523177816452,0.793800264661193,0.116398591831444,-0.917160247902481,0.468650609138011
"40",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AF03",2,">=50","elderly","21","prime",10,"GMT/CI",12.3,4.4,35,"Results, Figure 4A",1.0899051114394,1.85973856619715,0.726529555663503,3.02095798836149,0.229748818332676,0.313258750574086,-0.769833454757749,0.169889502762431,0.222707977632891,0.388478524936062,0.707410471128239,0.171043508416793,-1.53125136363243,-0.00841554588306748
"41",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AS03",1,"18-49","adult","21","prime",24,"GMT/CI",20.5,13.1,32.1,"Results, Figure 4A",1.31175386105575,1.85973856619715,0.486440839649034,3.02095798836149,0.0992943205992622,0.313258750574086,-0.547984705141393,0.283149171270718,0.222707977632891,0.328618938764197,0.479489112483771,0.0706715103034173,-1.19207782511922,0.0961084148364325
"42",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AS03",1,">=50","elderly","21","prime",10,"GMT/CI",12.9,7.1,23.4,"Results, Figure 4A",1.11058971029925,1.85973856619715,0.417838127206692,3.02095798836149,0.132132017523232,0.313258750574086,-0.749148855897898,0.178176795580111,0.222707977632891,0.339985168597098,0.406414307156231,0.0959399769857527,-1.41551978634821,-0.0827779254475856
"43",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AS03",2,"18-49","adult","21","prime",24,"GMT/CI",75.1,50.5,112,"Results, Figure 4A",1.87563993700417,1.85973856619715,0.432318248767526,3.02095798836149,0.0882465929978368,0.313258750574086,0.0159013708070215,1.03729281767956,0.222707977632891,0.325451234422246,0.427570109998942,0.0626362720520953,-0.62198304866058,0.653785790274623
"44",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AS03","Protein subunit","ug","1.3 + AS03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"2.6, AS03",2,">=50","elderly","21","prime",10,"GMT/CI",52.3,25.3,108,"Results, Figure 4A",1.71850168886727,1.85973856619715,0.508467815559686,3.02095798836149,0.160791641405901,0.313258750574086,-0.141236877329873,0.722375690607735,0.222707977632891,0.352115033415561,0.492496158894039,0.117719730282878,-0.831382342824372,0.548908588164627
"45",22,"Goepfert et al. 2021","NCT04537208","CoV2 preS dTM with adjuvant AF03","Protein subunit","ug","1.3 + AF03","US","Day 0/21","Live SARS-CoV-2 virus","MNT 50",72.4,17.6,297.5,93,"1.3, AF03",1,">=18 (total)","adult","35","prime",34,"GMT/CI",11.7,6.5,20.9,"Results, Figure 4A",1.06818586174616,1.85973856619715,0.754502757961868,3.02095798836149,0.129396155476581,0.313258750574086,-0.791552704450985,0.161602209944751,0.222707977632891,0.338931276018247,0.749579872941973,0.0926260651638172,-1.45585800544675,-0.127247403455221
