"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"21",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-50","adult","28","prime",24,"GMT/CI",29.3,23.8,36,"Appendix 7",1.46686762035411,2.29666519026153,0.224610140732487,0.969499917363362,0.0458483529874427,0.0518414053287783,-0.829797569907421,0.147979797979798,NA,0.0692069561397106,0.222788429032997,0.0321472863668803,-0.965443203941254,-0.694151935873589
"22",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,">60","elderly","28","prime",24,"GMT/CI",18.9,13.4,26.6,"Appendix 13",1.27646180417324,2.29666519026153,0.372143526005922,0.969499917363362,0.075963479149556,0.0518414053287783,-1.02020338608829,0.0954545454545455,NA,0.091967284786318,0.368724692045448,0.0555510227216582,-1.20045926426947,-0.839947507907104
"23",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-50","adult","28","prime",24,"GMT/CI",36.7,29.8,45.2,"Appendix 7",1.56466606425209,2.29666519026153,0.226105612988653,0.969499917363362,0.0461536149834508,0.0518414053287783,-0.731999126009442,0.185353535353535,NA,0.0694095633360656,0.222740165815049,0.0333039868292593,-0.86804187014813,-0.595956381870753
"24",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,">60","elderly","28","prime",24,"GMT/CI",23.7,19,29.6,"Appendix 13",1.3747483460101,2.29666519026153,0.24062251316315,0.969499917363362,0.0491168648229872,0.0518414053287783,-0.921916844251427,0.11969696969697,NA,0.0714142682977448,0.238599699783043,0.0351790473884802,-1.06188881011501,-0.781944878387847
"25",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-59","adult","28","prime",84,"GMT/CI",14.7,11.6,18.8,"Appendix 18",1.16731733474818,2.29666519026153,0.49028851114291,0.969499917363362,0.0534948622542759,0.0518414053287783,-1.12934785551335,0.0742424242424243,NA,0.0744931647472883,0.488552215307401,0.0378342727550381,-1.27535445841804,-0.98334125260867
"26",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/14","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-59","adult","28","prime",84,"GMT/CI",169.5,132.2,217.2,"Appendix 18",2.2291697025391,2.29666519026153,0.504149646993757,0.969499917363362,0.0550072361650989,0.0518414053287783,-0.0674954877224301,0.856060606060606,NA,0.0755865552660369,0.504014734870634,0.0389237270783195,-0.215645136043862,0.0806541605990023
"27",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/21","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-59","adult","28","prime",84,"GMT/CI",282.7,221.2,361.4,"Appendix 18",2.45132580848952,2.29666519026153,0.498479083250053,0.969499917363362,0.0543885269367991,0.0518414053287783,0.154660618227989,1.42777777777778,NA,0.0751374950927804,0.496960071075067,0.0380385659028226,0.00739112784613896,0.301930108609838
"28",4,"Xia et al. 2020 Phase 2","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-59","adult","28","prime",84,"GMT/CI",218,181.8,261.3,"Appendix 18",2.3384564936046,2.29666519026153,0.368349143103372,0.969499917363362,0.0401901864391268,0.0518414053287783,0.0417913033430737,1.1010101010101,NA,0.0655955973558779,0.368434385370755,0.0288388456585244,-0.086776067474447,0.170358674160594
"29",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,"18-50","adult","32","prime",24,"GMT/CI",41.9,33.5,52.5,"Appendix 8",1.6222140229663,2.29666519026153,0.243842325267574,0.969499917363362,0.0497741062166101,0.0518414053287783,-0.674451167295236,0.211616161616162,NA,0.0718678854296206,0.240316514267665,0.0366538034286383,-0.815312222737292,-0.533590111853179
"30",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,">60","elderly","32","prime",24,"GMT/CI",31.4,21.7,45.5,"Appendix 14",1.49692964807321,2.29666519026153,0.401855867257397,0.969499917363362,0.0820284854103528,0.0518414053287783,-0.799735542188316,0.158585858585859,NA,0.0970371254993631,0.397971876929012,0.0578385873584625,-0.989928308167068,-0.609542776209564
